"initial_alias","converted_alias","name","description","namespace"
"GAS5","ENSG00000234741","GAS5","growth arrest specific 5 [Source:HGNC Symbol;Acc:HGNC:16355]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"GAS6","ENSG00000183087","GAS6","growth arrest specific 6 [Source:HGNC Symbol;Acc:HGNC:4168]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GCK","ENSG00000106633","GCK","glucokinase [Source:HGNC Symbol;Acc:HGNC:4195]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GFPT2","ENSG00000131459","GFPT2","glutamine-fructose-6-phosphate transaminase 2 [Source:HGNC Symbol;Acc:HGNC:4242]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GLIS3","ENSG00000107249","GLIS3","GLIS family zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:28510]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GNA15","ENSG00000060558","GNA15","G protein subunit alpha 15 [Source:HGNC Symbol;Acc:HGNC:4383]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GOLM1","ENSG00000135052","GOLM1","golgi membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:15451]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GPI","ENSG00000105220","GPI","glucose-6-phosphate isomerase [Source:HGNC Symbol;Acc:HGNC:4458]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GPR35","ENSG00000178623","GPR35","G protein-coupled receptor 35 [Source:HGNC Symbol;Acc:HGNC:4492]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GREM2","ENSG00000180875","GREM2","gremlin 2, DAN family BMP antagonist [Source:HGNC Symbol;Acc:HGNC:17655]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GRM2","ENSG00000164082","GRM2","glutamate metabotropic receptor 2 [Source:HGNC Symbol;Acc:HGNC:4594]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GSTM3","ENSG00000134202","GSTM3","glutathione S-transferase mu 3 [Source:HGNC Symbol;Acc:HGNC:4635]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GSTP1","ENSG00000084207","GSTP1","glutathione S-transferase pi 1 [Source:HGNC Symbol;Acc:HGNC:4638]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"GZMB","ENSG00000100453","GZMB","granzyme B [Source:HGNC Symbol;Acc:HGNC:4709]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"H2AC8","ENSG00000277075","H2AC8","H2A clustered histone 8 [Source:HGNC Symbol;Acc:HGNC:4724]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"H3C10","ENSG00000278828","H3C10","H3 clustered histone 10 [Source:HGNC Symbol;Acc:HGNC:4775]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"HAR1B","ENSG00000231133","HAR1B","highly accelerated region 1B [Source:HGNC Symbol;Acc:HGNC:33118]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"HDGFL3","ENSG00000166503","HDGFL3","HDGF like 3 [Source:HGNC Symbol;Acc:HGNC:24937]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"HES6","ENSG00000144485","HES6","hes family bHLH transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:18254]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"HGD","ENSG00000113924","HGD","homogentisate 1,2-dioxygenase [Source:HGNC Symbol;Acc:HGNC:4892]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"HLF","ENSG00000108924","HLF","HLF transcription factor, PAR bZIP family member [Source:HGNC Symbol;Acc:HGNC:4977]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"HMGB3","ENSG00000029993","HMGB3","high mobility group box 3 [Source:HGNC Symbol;Acc:HGNC:5004]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"HMOX1","ENSG00000100292","HMOX1","heme oxygenase 1 [Source:HGNC Symbol;Acc:HGNC:5013]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"HNRNPA1","ENSG00000135486","HNRNPA1","heterogeneous nuclear ribonucleoprotein A1 [Source:HGNC Symbol;Acc:HGNC:5031]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"HNRNPA1P10","ENSG00000214223","HNRNPA1P10","heterogeneous nuclear ribonucleoprotein A1 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:39128]","GENECARDS,HGNC"
"HNRNPA1P48","None","None","None",""
"HNRNPLP2","ENSG00000259917","HNRNPLP2","heterogeneous nuclear ribonucleoprotein L pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:48747]","GENECARDS,HGNC"
"HP","ENSG00000257017","HP","haptoglobin [Source:HGNC Symbol;Acc:HGNC:5141]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"HSF4","ENSG00000102878","HSF4","heat shock transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:5227]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"HSPBP1","ENSG00000133265","HSPBP1","HSPA (Hsp70) binding protein 1 [Source:HGNC Symbol;Acc:HGNC:24989]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"HTRA1","ENSG00000166033","HTRA1","HtrA serine peptidase 1 [Source:HGNC Symbol;Acc:HGNC:9476]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"HUS1B","ENSG00000188996","HUS1B","HUS1 checkpoint clamp component B [Source:HGNC Symbol;Acc:HGNC:16485]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"ID1","ENSG00000125968","ID1","inhibitor of DNA binding 1 [Source:HGNC Symbol;Acc:HGNC:5360]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"IDH3G","ENSG00000067829","IDH3G","isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:5386]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"IFI30","ENSG00000216490","IFI30","IFI30 lysosomal thiol reductase [Source:HGNC Symbol;Acc:HGNC:5398]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"IGFBP2","ENSG00000115457","IGFBP2","insulin like growth factor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:5471]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"IGHEP2","ENSG00000254017","IGHEP2","immunoglobulin heavy constant epsilon P2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5524]","GENECARDS,HGNC"
"IL15","ENSG00000164136","IL15","interleukin 15 [Source:HGNC Symbol;Acc:HGNC:5977]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"IL17RC","ENSG00000163702","IL17RC","interleukin 17 receptor C [Source:HGNC Symbol;Acc:HGNC:18358]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"IL17RC","ENSG00000288550","None","novel protein","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"INSIG1-DT","ENSG00000273117","INSIG1-DT","INSIG1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55155]","GENECARDS,HGNC"
"INSR","ENSG00000171105","INSR","insulin receptor [Source:HGNC Symbol;Acc:HGNC:6091]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"IQSEC2","ENSG00000124313","IQSEC2","IQ motif and Sec7 domain ArfGEF 2 [Source:HGNC Symbol;Acc:HGNC:29059]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"IRF2BP2","ENSG00000168264","IRF2BP2","interferon regulatory factor 2 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:21729]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"JAM3","ENSG00000166086","JAM3","junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:15532]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"JOSD1","ENSG00000100221","JOSD1","Josephin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28953]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"JUN","ENSG00000177606","JUN","Jun proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6204]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"JUND","ENSG00000130522","JUND","JunD proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6206]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"KCNC3","ENSG00000131398","KCNC3","potassium voltage-gated channel subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:6235]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"KCNMA1","ENSG00000156113","KCNMA1","potassium calcium-activated channel subfamily M alpha 1 [Source:HGNC Symbol;Acc:HGNC:6284]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"KLF10","ENSG00000155090","KLF10","KLF transcription factor 10 [Source:HGNC Symbol;Acc:HGNC:11810]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"KLF11","ENSG00000172059","KLF11","KLF transcription factor 11 [Source:HGNC Symbol;Acc:HGNC:11811]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"KLF4","ENSG00000136826","KLF4","KLF transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:6348]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"KRT5","ENSG00000186081","KRT5","keratin 5 [Source:HGNC Symbol;Acc:HGNC:6442]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"KRT72","ENSG00000170486","KRT72","keratin 72 [Source:HGNC Symbol;Acc:HGNC:28932]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"KRT73","ENSG00000186049","KRT73","keratin 73 [Source:HGNC Symbol;Acc:HGNC:28928]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"KRT81","ENSG00000205426","KRT81","keratin 81 [Source:HGNC Symbol;Acc:HGNC:6458]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"KYNU","ENSG00000115919","KYNU","kynureninase [Source:HGNC Symbol;Acc:HGNC:6469]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"LAMB2","ENSG00000172037","LAMB2","laminin subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:6487]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"LCNL1","ENSG00000214402","LCNL1","lipocalin like 1 [Source:HGNC Symbol;Acc:HGNC:34436]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"LGALS1","ENSG00000100097","LGALS1","galectin 1 [Source:HGNC Symbol;Acc:HGNC:6561]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"LGALS9B","ENSG00000170298","LGALS9B","galectin 9B [Source:HGNC Symbol;Acc:HGNC:24842]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"LGI4","ENSG00000153902","LGI4","leucine rich repeat LGI family member 4 [Source:HGNC Symbol;Acc:HGNC:18712]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"LINC00852","ENSG00000231177","LINC00852","long intergenic non-protein coding RNA 852 [Source:HGNC Symbol;Acc:HGNC:29904]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"LINC01393","ENSG00000225535","LINC01393","long intergenic non-protein coding RNA 1393 [Source:HGNC Symbol;Acc:HGNC:50669]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"LINC01619","ENSG00000257242","LINC01619","long intergenic non-protein coding RNA 1619 [Source:HGNC Symbol;Acc:HGNC:27409]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"LINC01750","ENSG00000231437","LINC01750","long intergenic non-protein coding RNA 1750 [Source:HGNC Symbol;Acc:HGNC:52538]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"LINC01970","ENSG00000265692","LINC01970","long intergenic non-protein coding RNA 1970 [Source:HGNC Symbol;Acc:HGNC:52796]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"LINC02390","ENSG00000256582","LINC02390","long intergenic non-protein coding RNA 2390 [Source:HGNC Symbol;Acc:HGNC:53317]","GENECARDS,HGNC"
"LINGO2","ENSG00000174482","LINGO2","leucine rich repeat and Ig domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21207]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"LMNA","ENSG00000160789","LMNA","lamin A/C [Source:HGNC Symbol;Acc:HGNC:6636]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"LMNTD2-AS1","ENSG00000254815","LMNTD2-AS1","LMNTD2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41204]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"LRFN2","ENSG00000156564","LRFN2","leucine rich repeat and fibronectin type III domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21226]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"LRGUK","ENSG00000155530","LRGUK","leucine rich repeats and guanylate kinase domain containing [Source:HGNC Symbol;Acc:HGNC:21964]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"LRMDA","ENSG00000148655","LRMDA","leucine rich melanocyte differentiation associated [Source:HGNC Symbol;Acc:HGNC:23405]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"LRP1","ENSG00000123384","LRP1","LDL receptor related protein 1 [Source:HGNC Symbol;Acc:HGNC:6692]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"LRP2BP","ENSG00000109771","LRP2BP","LRP2 binding protein [Source:HGNC Symbol;Acc:HGNC:25434]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"LRRC39","ENSG00000122477","LRRC39","leucine rich repeat containing 39 [Source:HGNC Symbol;Acc:HGNC:28228]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"LSM12P1","ENSG00000232024","LSM12P1","LSM12 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:32453]","GENECARDS,HGNC"
"LY6E-DT","ENSG00000247317","LY6E-DT","LY6E divergent transcript [Source:HGNC Symbol;Acc:HGNC:53728]","GENECARDS,HGNC"
"LYRM4","ENSG00000214113","LYRM4","LYR motif containing 4 [Source:HGNC Symbol;Acc:HGNC:21365]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"LZTS3","ENSG00000088899","LZTS3","leucine zipper tumor suppressor family member 3 [Source:HGNC Symbol;Acc:HGNC:30139]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MAD2L2","ENSG00000116670","MAD2L2","mitotic arrest deficient 2 like 2 [Source:HGNC Symbol;Acc:HGNC:6764]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MAFB","ENSG00000204103","MAFB","MAF bZIP transcription factor B [Source:HGNC Symbol;Acc:HGNC:6408]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MAN1B1-DT","ENSG00000268996","MAN1B1-DT","MAN1B1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:48715]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"MAP1A","ENSG00000166963","MAP1A","microtubule associated protein 1A [Source:HGNC Symbol;Acc:HGNC:6835]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MAP3K4-AS1","ENSG00000272841","MAP3K4-AS1","MAP3K4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55048]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"MAPK8IP1","ENSG00000121653","MAPK8IP1","mitogen-activated protein kinase 8 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6882]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MCRIP2","ENSG00000172366","MCRIP2","MAPK regulated corepressor interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:14142]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"METRNL","ENSG00000176845","METRNL","meteorin like, glial cell differentiation regulator [Source:HGNC Symbol;Acc:HGNC:27584]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MGAT5B","ENSG00000167889","MGAT5B","alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B [Source:HGNC Symbol;Acc:HGNC:24140]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MGLL","ENSG00000074416","MGLL","monoglyceride lipase [Source:HGNC Symbol;Acc:HGNC:17038]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MGP","ENSG00000111341","MGP","matrix Gla protein [Source:HGNC Symbol;Acc:HGNC:7060]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MIR34AHG","ENSG00000228526","MIR34AHG","MIR34A host gene [Source:HGNC Symbol;Acc:HGNC:51913]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"MIR4420","ENSG00000264773","MIR4420","microRNA 4420 [Source:HGNC Symbol;Acc:HGNC:41772]","ENTREZGENE,HGNC,WIKIGENE"
"MIR7111","ENSG00000276712","MIR7111","microRNA 7111 [Source:HGNC Symbol;Acc:HGNC:50073]","ENTREZGENE,HGNC,WIKIGENE"
"MIR762","ENSG00000211591","MIR762","microRNA 762 [Source:HGNC Symbol;Acc:HGNC:37303]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"MMP14","ENSG00000157227","MMP14","matrix metallopeptidase 14 [Source:HGNC Symbol;Acc:HGNC:7160]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MPO","ENSG00000005381","MPO","myeloperoxidase [Source:HGNC Symbol;Acc:HGNC:7218]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MRAS","ENSG00000158186","MRAS","muscle RAS oncogene homolog [Source:HGNC Symbol;Acc:HGNC:7227]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MRPL21","ENSG00000197345","MRPL21","mitochondrial ribosomal protein L21 [Source:HGNC Symbol;Acc:HGNC:14479]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MRPL47","ENSG00000136522","MRPL47","mitochondrial ribosomal protein L47 [Source:HGNC Symbol;Acc:HGNC:16652]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MRPL54","ENSG00000183617","MRPL54","mitochondrial ribosomal protein L54 [Source:HGNC Symbol;Acc:HGNC:16685]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MRPL55","ENSG00000162910","MRPL55","mitochondrial ribosomal protein L55 [Source:HGNC Symbol;Acc:HGNC:16686]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MRPS24","ENSG00000062582","MRPS24","mitochondrial ribosomal protein S24 [Source:HGNC Symbol;Acc:HGNC:14510]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MS4A4A","ENSG00000110079","MS4A4A","membrane spanning 4-domains A4A [Source:HGNC Symbol;Acc:HGNC:13371]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MT-ATP6","ENSG00000198899","MT-ATP6","mitochondrially encoded ATP synthase membrane subunit 6 [Source:HGNC Symbol;Acc:HGNC:7414]","GENECARDS,HGNC,UNIPROT_GN"
"MT-CO2","ENSG00000198712","MT-CO2","mitochondrially encoded cytochrome c oxidase II [Source:HGNC Symbol;Acc:HGNC:7421]","GENECARDS,HGNC,UNIPROT_GN"
"MT-CO3","ENSG00000198938","MT-CO3","mitochondrially encoded cytochrome c oxidase III [Source:HGNC Symbol;Acc:HGNC:7422]","GENECARDS,HGNC,UNIPROT_GN"
"MT-CYB","ENSG00000198727","MT-CYB","mitochondrially encoded cytochrome b [Source:HGNC Symbol;Acc:HGNC:7427]","GENECARDS,HGNC,UNIPROT_GN"
"MT-ND1","ENSG00000198888","MT-ND1","mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1 [Source:HGNC Symbol;Acc:HGNC:7455]","GENECARDS,HGNC,UNIPROT_GN"
"MT-ND2","ENSG00000198763","MT-ND2","mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2 [Source:HGNC Symbol;Acc:HGNC:7456]","GENECARDS,HGNC,UNIPROT_GN"
"MT-ND3","ENSG00000198840","MT-ND3","mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3 [Source:HGNC Symbol;Acc:HGNC:7458]","GENECARDS,HGNC,UNIPROT_GN"
"MT-ND4","ENSG00000198886","MT-ND4","mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4 [Source:HGNC Symbol;Acc:HGNC:7459]","GENECARDS,HGNC,UNIPROT_GN"
"MT-TD","ENSG00000210154","MT-TD","mitochondrially encoded tRNA-Asp (GAU/C) [Source:HGNC Symbol;Acc:HGNC:7478]","GENECARDS,HGNC"
"MT-TF","ENSG00000210049","MT-TF","mitochondrially encoded tRNA-Phe (UUU/C) [Source:HGNC Symbol;Acc:HGNC:7481]","GENECARDS,HGNC"
"MT-TT","ENSG00000210195","MT-TT","mitochondrially encoded tRNA-Thr (ACN) [Source:HGNC Symbol;Acc:HGNC:7499]","GENECARDS,HGNC"
"MT1E","ENSG00000169715","MT1E","metallothionein 1E [Source:HGNC Symbol;Acc:HGNC:7397]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MT1XP1","ENSG00000233929","MT1XP1","metallothionein 1X pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:7442]","GENECARDS,HGNC"
"MT2A","ENSG00000125148","MT2A","metallothionein 2A [Source:HGNC Symbol;Acc:HGNC:7406]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MTATP6P1","ENSG00000248527","MTATP6P1","MT-ATP6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44575]","GENECARDS,HGNC"
"MTCO1P12","ENSG00000237973","MTCO1P12","MT-CO1 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:52014]","GENECARDS,HGNC"
"MTCO2P12","ENSG00000229344","MTCO2P12","MT-CO2 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:52028]","GENECARDS,HGNC"
"MTCO3P12","ENSG00000198744","MTCO3P12","MT-CO3 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:52042]","GENECARDS,HGNC"
"MTFP1","ENSG00000242114","MTFP1","mitochondrial fission process 1 [Source:HGNC Symbol;Acc:HGNC:26945]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MTHFD1L","ENSG00000120254","MTHFD1L","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like [Source:HGNC Symbol;Acc:HGNC:21055]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MTND2P28","ENSG00000225630","MTND2P28","MT-ND2 pseudogene 28 [Source:HGNC Symbol;Acc:HGNC:42129]","GENECARDS,HGNC"
"MTND5P11","ENSG00000248923","MTND5P11","MT-ND5 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:42273]","GENECARDS,HGNC"
"MTSS2","ENSG00000132613","MTSS2","MTSS I-BAR domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25094]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MVB12B","ENSG00000196814","MVB12B","multivesicular body subunit 12B [Source:HGNC Symbol;Acc:HGNC:23368]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MVD","ENSG00000167508","MVD","mevalonate diphosphate decarboxylase [Source:HGNC Symbol;Acc:HGNC:7529]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MYL5","ENSG00000215375","MYL5","myosin light chain 5 [Source:HGNC Symbol;Acc:HGNC:7586]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"MZT2B","ENSG00000152082","MZT2B","mitotic spindle organizing protein 2B [Source:HGNC Symbol;Acc:HGNC:25886]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"NAP1L5","ENSG00000177432","NAP1L5","nucleosome assembly protein 1 like 5 [Source:HGNC Symbol;Acc:HGNC:19968]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"NCBP2AS2","ENSG00000270170","NCBP2AS2","NCBP2 antisense 2 (head to head) [Source:HGNC Symbol;Acc:HGNC:25121]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"NCOR2","ENSG00000196498","NCOR2","nuclear receptor corepressor 2 [Source:HGNC Symbol;Acc:HGNC:7673]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"NDUFA4","ENSG00000189043","NDUFA4","NDUFA4 mitochondrial complex associated [Source:HGNC Symbol;Acc:HGNC:7687]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"NDUFAF5","ENSG00000101247","NDUFAF5","NADH:ubiquinone oxidoreductase complex assembly factor 5 [Source:HGNC Symbol;Acc:HGNC:15899]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"NDUFV2","ENSG00000178127","NDUFV2","NADH:ubiquinone oxidoreductase core subunit V2 [Source:HGNC Symbol;Acc:HGNC:7717]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"NDUFV2P1","ENSG00000267809","NDUFV2P1","NADH:ubiquinone oxidoreductase core subunit V2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:7718]","GENECARDS,HGNC"
"NECTIN3","ENSG00000177707","NECTIN3","nectin cell adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:17664]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"NEURL1","ENSG00000107954","NEURL1","neuralized E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:7761]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"NHSL1","ENSG00000135540","NHSL1","NHS like 1 [Source:HGNC Symbol;Acc:HGNC:21021]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
